[Tue Sep 10 05:36:27.969 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Консоль торпеды > Консоли панели приборов', old='Консоли панели приборов  > консоли панели приборов' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.969 2024] [96] WARNING: table 's_part_type': duplicate wordform found ( 'Контакты трамблера > Бегунок' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.969 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Контроллер форсунок > Блок управления впрыском топлива', old='Блок управления впрыском топлива  > Блок управления впрыском топлива топлива' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.970 2024] [96] WARNING: table 's_part_type': duplicate wordform found ( 'Коробка передач механическая > МКПП' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.970 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Корпус аккумулятора > Кожух аккумулятора', old='Кожух аккумулятора  > кожух аккумулятора' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.970 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Корпус противотуманной фары > Кронштейн противотуманной фары', old='Кронштейн противотуманной фары  > кронштейн противотуманной фары' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.970 2024] [96] WARNING: table 's_part_type': duplicate wordform found ( 'Коса > Электропроводка' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.970 2024] [96] WARNING: table 's_part_type': duplicate wordform found ( 'Коса двери > Электропроводка' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.970 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Коса двигателя > Проводка двигателя', old='Проводка двигателя  > Электропроводка двигателя' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.970 2024] [96] WARNING: table 's_part_type': duplicate wordform found ( 'Коса салона > Электропроводка' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.971 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Крепление бампера > Кронштейн бампера', old='Кронштейн бампера  > кронштейн бампера' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.971 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Кронштейн ПТФ > Кронштейн противотуманной фары', old='Кронштейн противотуманной фары  > кронштейн противотуманной фары' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.971 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Кронштейн рессоры > Опора рессоры', old='Опора рессоры  > опора рессоры' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.971 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Крышка ремня ГРМ > Кожух ГРМ', old='Кожух ГРМ  > кожух грм' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.972 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Ксенон > Блок розжига ксенона', old='Блок розжига ксенона  > блок розжига ксенона' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.972 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Кузов задний > Rear cut', old='Rear cut  > rear cut' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.972 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Кулиса > Переключатели подрулевые', old='Переключатели подрулевые  > переключатели подрулевые' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.972 2024] [96] WARNING: table 's_part_type': duplicate wordform found ( 'Лейбл > Эмблема' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.973 2024] [96] WARNING: invalid mapping (destination contains blended characters) (wordform='Лента сигнала под airbag > Шлейф-лента аирбага'). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.973 2024] [96] WARNING: blended characters are not allowed with multiple destination tokens (wordform='Лента сигнала под airbag > Шлейф-лента аирбага', file='/etc/manticoresearch/synonyms/wordforms.txt'). IGNORED.
[Tue Sep 10 05:36:27.973 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Ливневка > Решетка под лобовое стекло', old='Решетка под лобовое стекло  > решетка под лобовое стекло' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.973 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Личинка замка двери > Личинка замка', old='Личинка замка  > личинка замка' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.973 2024] [96] WARNING: table 's_part_type': duplicate wordform found ( 'Логотип > Эмблема' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.974 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Лыжа > Балка продольная', old='Балка продольная  > балка продольная' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.974 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Лючок > Активатор двери', old='Активатор двери  > активатор двери' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.974 2024] [96] WARNING: table 's_part_type': duplicate wordform found ( 'Мp3 проигрыватель > Магнитола' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.974 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='МАР-сенсор > Датчик давления во впускном коллекторе', old='Датчик давления во впускном коллекторе  > датчик давления во впускном коллекторе' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.974 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Механизм отбора мощности > Вал отбора мощности', old='Вал отбора мощности  > вал отбора мощности' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.974 2024] [96] WARNING: table 's_part_type': duplicate wordform found ( 'Механика > МКПП' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.975 2024] [96] WARNING: table 's_part_type': duplicate wordform found ( 'Механическая КПП > МКПП' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.975 2024] [96] WARNING: table 's_part_type': duplicate wordform found ( 'Механка > МКПП' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.975 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Модуль abs > Блок ABS', old='Блок ABS  > блок abs' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.975 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Модуль АБС > Блок ABS', old='Блок ABS  > блок abs' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.975 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Модулятор abs > Блок ABS', old='Блок ABS  > блок abs' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.976 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Мозги > Блок управления ДВС', old='Блок управления ДВС  > блок управления двс' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.976 2024] [96] WARNING: table 's_part_type': duplicate wordform found ( 'Монитор > Дисплей' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.976 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Морда > Nose cut', old='Nose cut  > nose cut' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.976 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Мотор вентилятора печки > Вентилятор печки', old='Вентилятор печки  > Вентилятор радиатора двигателя печки' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.976 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Мотор отопителя > Вентилятор печки', old='Вентилятор печки  > Вентилятор радиатора двигателя печки' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.977 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Мотор складной крыши > Электромотор крыши', old='Электромотор крыши  > электромотор крыши' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.977 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Мотор стеклоочистителей > Привод дворников', old='Привод дворников  > привод дворников' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.977 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Моторчик дворников > Привод дворников', old='Привод дворников  > привод дворников' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.977 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Моторчик печки > Вентилятор печки', old='Вентилятор печки  > Вентилятор радиатора двигателя печки' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.977 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Моторчик привода заслонок печки > Привод заслонок отопителя', old='Привод заслонок отопителя  > привод заслонок отопителя' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.977 2024] [96] WARNING: table 's_part_type': duplicate wordform found ( 'Муфта haldex > Вискомуфта' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.978 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Муфта гидравлическая > Вискомуфта вентилятора радиатора', old='Вискомуфта вентилятора радиатора  > Вискомуфта вентилятора радиатора радиатора' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.978 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Мухобойка > Дефлектор капота', old='Дефлектор капота  > Ветровик капота' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.978 2024] [96] WARNING: table 's_part_type': duplicate wordform found ( 'Набор инструментов > Инструменты' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.978 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Накладка на консоль > Накладка на центральную консоль', old='Накладка на центральную консоль  > накладка на центральную консоль' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.978 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Накладка панели приборов > Консоли панели приборов', old='Консоли панели приборов  > консоли панели приборов' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.978 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Накладка селектора > Консоль КПП', old='Консоль КПП  > консоль кпп' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.979 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Накладка торпедо > Накладка на торпедо', old='Накладка на торпедо  > накладка на торпедо' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.979 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Накладка фонаря > Накладка на фару', old='Накладка на фару  > накладка на фару' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.979 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Насос ГУР > Насос гидроусилителя', old='Насос гидроусилителя  > насос гидроусилителя' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.979 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Насос воздушный > Воздушный компрессор тормозной системы', old='Воздушный компрессор тормозной системы  > воздушный компрессор тормозной системы' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.980 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Насос омывателя стекла > Мотор омывателя', old='Мотор омывателя  > мотор омывателя' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.980 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Насос ручной подкачки топлива > Насос ручной подкачки', old='Насос ручной подкачки  > насос ручной подкачки' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.980 2024] [96] WARNING: table 's_part_type': duplicate wordform found ( 'Ноздря > Воздухозаборник' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.980 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Ноускат > Nose cut', old='Nose cut  > nose cut' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.980 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Нускат > Nose cut', old='Nose cut  > nose cut' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.981 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Ограничитель 5-й двери > Ограничитель багажника', old='Ограничитель багажника  > ограничитель багажника' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.981 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Омывателя бачок > Бачок омывателя', old='Бачок омывателя  > бачок омывателя' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.981 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Опора ДВС > Подушка двигателя', old='Подушка двигателя  > подушка двигателя' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.981 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Опора кабины > Подушка кабины', old='Подушка кабины  > подушка кабины' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.981 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Осушитель воздуха > Ресивер кондиционера', old='Ресивер кондиционера  > ресивер кондиционера' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.981 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Осушитель кондиционера > Ресивер кондиционера', old='Ресивер кондиционера  > ресивер кондиционера' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.982 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Осушительный бачок > Бачок осушителя кондиционера', old='Бачок осушителя кондиционера  > бачок осушителя кондиционера' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.982 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Откидной борт > Задний борт', old='Задний борт  > задний борт' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.982 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='ПГУ > Вакуумный усилитель тормоза и сцепления', old='Вакуумный усилитель тормоза и сцепления  > Вакуумный усилитель тормоза и сцепления тормоза и сцепления' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.982 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Панель под магнитофоном > Рамка магнитолы', old='Рамка магнитолы  > рамка магнитолы' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.983 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Панель собачника > Полка багажника', old='Полка багажника  > полка багажника' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.983 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Панель телевизора > Рамка радиатора', old='Рамка радиатора  > рамка радиатора' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.983 2024] [96] WARNING: table 's_part_type': duplicate wordform found ( 'Парковочная камера > Парктроник' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.983 2024] [96] WARNING: table 's_part_type': duplicate wordform found ( 'Парковочний радар > Парктроник' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.983 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Парприза > Панель передняя в салон', old='Панель передняя в салон  > панель передняя в салон' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.983 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Пенопласт под бампер > Усилитель бампера', old='Усилитель бампера  > усилитель бампера' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.984 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Пенопласт усилителя > Усилитель бампера', old='Усилитель бампера  > усилитель бампера' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.984 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Передняя часть кузова > Nose cut', old='Nose cut  > nose cut' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.985 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Петля багажника > Петля крышки багажника', old='Петля крышки багажника  > петля крышки багажника' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.985 2024] [96] WARNING: table 's_part_type': duplicate wordform found ( 'Пистон > Клипса' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.985 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Планка на стеклоочистители > Решетка под лобовое стекло', old='Решетка под лобовое стекло  > решетка под лобовое стекло' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.985 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Планка на стеклоочиститель > Решетка под лобовое стекло', old='Решетка под лобовое стекло  > решетка под лобовое стекло' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.985 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Планка под лобовое стекло > Решетка под лобовое стекло', old='Решетка под лобовое стекло  > решетка под лобовое стекло' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.986 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Планка радиатора > Рамка радиатора', old='Рамка радиатора  > рамка радиатора' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.986 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Пластик стойки кузова > Обшивка стойки кузова', old='Обшивка стойки кузова  > обшивка стойки кузова' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.986 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Пневмогидроусилитель сцепления > Вакуумный усилитель тормоза и сцепления', old='Вакуумный усилитель тормоза и сцепления  > Вакуумный усилитель тормоза и сцепления тормоза и сцепления' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.986 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Пневмоподушка кабины > Подушка кабины', old='Подушка кабины  > подушка кабины' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.986 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Пневмоподъемник багажника > Амортизатор багажника', old='Амортизатор багажника  > амортизатор багажника' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.986 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Пневмоподъемник капота > Амортизатор капота', old='Амортизатор капота  > амортизатор капота' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.987 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Подрамник > Балка поперечная', old='Балка поперечная  > балка поперечная' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.987 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Подрамник продольный > Балка продольная', old='Балка продольная  > балка продольная' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.987 2024] [96] WARNING: table 's_part_type': duplicate wordform found ( 'Подушка airbag > Аирбаг' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.987 2024] [96] WARNING: table 's_part_type': duplicate wordform found ( 'Подушка srs > Аирбаг' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.987 2024] [96] WARNING: table 's_part_type': duplicate wordform found ( 'Подушка безопасности > Аирбаг' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.988 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Пол багажного отсека > Днище багажника', old='Днище багажника  > днище багажника' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.988 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Полка багажного отсека > Полка багажника', old='Полка багажника  > полка багажника' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.988 2024] [96] WARNING: table 's_part_type': duplicate wordform found ( 'Половина кузова > Хавкат' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.988 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Половина кузова передняя > Nose cut', old='Nose cut  > nose cut' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.988 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Помпа топливная > Насос топливный', old='Насос топливный  > насос топливный' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.989 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Предохранительная коробка > Блок реле и предохранителей', old='Блок реле и предохранителей  > блок реле и предохранителей' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.989 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Приёмная часть > Труба приемная глушителя', old='Труба приемная глушителя  > труба приемная глушителя' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.989 2024] [96] WARNING: table 's_part_type': duplicate wordform found ( 'Проводка > Электропроводка' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.989 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Проводка ДВС > Проводка двигателя', old='Проводка двигателя  > Электропроводка двигателя' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.990 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Продольная балка > Балка продольная', old='Балка продольная  > балка продольная' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.990 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Радиатор ДВС > Радиатор двигателя', old='Радиатор двигателя  > радиатор двигателя' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.990 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Радиатор КПП > Радиатор АКПП', old='Радиатор АКПП  > радиатор акпп' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.990 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Радиатор автомата > Радиатор АКПП', old='Радиатор АКПП  > радиатор акпп' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.990 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Радиатор коробки > Радиатор АКПП', old='Радиатор АКПП  > радиатор акпп' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.990 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Радиатор мотора > Радиатор двигателя', old='Радиатор двигателя  > радиатор двигателя' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.990 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Радиатор охлаждения > Радиатор двигателя', old='Радиатор двигателя  > радиатор двигателя' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
[Tue Sep 10 05:36:27.991 2024] [96] WARNING: table 's_part_type': duplicate wordform found - overridden ( current='Радиатора бачок > Бачок расширительный', old='Бачок расширительный  > бачок расширительный' ). Fix your wordforms file '/etc/manticoresearch/synonyms/wordforms.txt'.
